[Lenovo System Update build: 2021-03-31 2.0.0.1]	28/07/2021 00:45:50

Info	2021-07-28 , 12:47:11.879
	at Tvsu.Gur.NoEgatherDetectionMethods.evalExternalDetection(String exeFile, String expectedReturnCode)
	Message: ReturnCode: -1 ExpectedReturnCodes: 0 Result: False

Info	2021-07-28 , 12:47:11.879
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _ExternalDetection Result-> False

Info	2021-07-28 , 12:47:11.879
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Rule result: False

Info	2021-07-28 , 12:47:11.879
	at Tvsu.Beans.UpdateDetector.LoadCoreqDependency()
	Message: The update HotPatch for Lenovo System Update UTS Feature - 7/10 [32,64] download failed, the file C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\suutspatchww01\ does not exist or the file's CRC is incorrect..

Warning	2021-07-28 , 12:47:11.879
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('suutspatchww01','HotPatch for Lenovo System Update UTS Feature - 7/10 [32,64]','NotApplicable','1.0.0.0', '', 'Critical')

Info	2021-07-28 , 12:47:11.879
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Evaluating rule

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.EgatherDetectionMethods.EvalDriverVersionByHardwareIDByVersion(String[] hardwareId, String pattern, String date, Boolean& isInboxDriver)
	Message: HardwareId Value to Evaluate: System.String[], Validation xmlversion: 1.0.2.0^, getVersion: , Validation xmldate: 2020-05-19, getdate: , Result: False

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Driver Result-> False

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Rule result: False

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Evaluating rule

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin And ID: 1

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Pattern Received: 'win10', Value Received: 'win10'

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Comparation Result: True

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.EgatherDetectionMethods.EvalOs(String[] oSs)
	Message:  oSs: {"WIN10", 
"WIN10.*", 
"WIN10-ENT", 
"WIN10-ENT.*", 
"WIN10-PRO", 
"WIN10-PRO.*", 
} os: WIN10 result: True

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _OS Result-> True

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _CPUAddressWidth Result-> True

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin Or ID: 2

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String pnpID)
	Message: pnpID: ACPI\LHK2019 match ACPI\LHK2019

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String pnpID)
	Message: Result for ACPI\LHK2019 = True

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String[] pnpIDs)
	Message:  result: True

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _PnPID Result-> True

Info	2021-07-28 , 12:47:11.895
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin Not ID: 3

Info	2021-07-28 , 12:47:11.918
	at Tvsu.Gur.NoEgatherDetectionMethods.evalExternalDetection(String exeFile, String expectedReturnCode)
	Message: I received this info:
Directory: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\01lf02afar2w6jb0_s360_14itl
Command: C:\PROGRA~3\Lenovo\IMCONT~1\SYSTEM~1\LENOVO~1\session\REPOSI~1\01LF02~1\getw10ver9.exe
Arguments: 
Install type: COMMAND

Info	2021-07-28 , 12:47:11.918
	at Tvsu.Util.ProcessLauncher.LaunchSystemProcessInUserSession(String appPath, String cmdLine, String workDir, Boolean visible, Boolean& bExecuted, String& resultDesc, Boolean isInstallThirdPartyApps)
	Message: LaunchSystemProcessInUserSession.  Path: C:\PROGRA~3\Lenovo\IMCONT~1\SYSTEM~1\LENOVO~1\session\REPOSI~1\01LF02~1\getw10ver9.exe, args: , visible: False

Info	2021-07-28 , 12:47:11.942
	at Tvsu.Util.ProcessLauncher.LaunchSystemProcessInUserSession(String appPath, String cmdLine, String workDir, Boolean visible, Boolean& bExecuted, String& resultDesc, Boolean isInstallThirdPartyApps)
	Message: LaunchSystemProcessInUserSession. Process exists with return code=10

Info	2021-07-28 , 12:47:11.942
	at Tvsu.Gur.NoEgatherDetectionMethods.evalExternalDetection(String exeFile, String expectedReturnCode)
	Message: ReturnCode: 10 ExpectedReturnCodes: 0,1,2,3,4,5,6,7 Result: False

Info	2021-07-28 , 12:47:11.942
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _ExternalDetection Result-> False

Info	2021-07-28 , 12:47:11.942
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Rule result: True

Info	2021-07-28 , 12:47:11.942
	at Tvsu.Gur.GUR2.EvaluateSeverityOverride(Boolean& isInboxDriver)
	Message: Evaluating rule

Info	2021-07-28 , 12:47:11.942
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin Not ID: 1

Info	2021-07-28 , 12:47:11.942
	at Tvsu.Gur.EgatherDetectionMethods.EvalDriverVersionByHardwareIDByVersion(String[] hardwareId, String pattern, String date, Boolean& isInboxDriver)
	Message: HardwareId Value to Evaluate: System.String[], Validation xmlversion: 0.1^, getVersion: , Validation xmldate: , getdate: , Result: False

Info	2021-07-28 , 12:47:11.942
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Driver Result-> False

Info	2021-07-28 , 12:47:11.942
	at Tvsu.Gur.GUR2.EvaluateSeverityOverride(Boolean& isInboxDriver)
	Message: Rule result: True

Info	2021-07-28 , 12:47:11.942
	at Tvsu.Beans.UpdateDetector.CalculateUpdateSeverityOverride(Boolean& isInboxDriver)
	Message: Severity override changed severity. Update: LFAFK_01LF0_S360_14ITL id: 01lf02afar2w6jb0_s360_14itl original severity: Critical new severity: Recommended

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Evaluating rule

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.EgatherDetectionMethods.EvalDriverVersionByHardwareIDByVersion(String[] hardwareId, String pattern, String date, Boolean& isInboxDriver)
	Message: HardwareId Value to Evaluate: System.String[], Validation xmlversion: 22.10.0.2^, getVersion: , Validation xmldate: 2020-10-28, getdate: , Result: False

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Driver Result-> False

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Rule result: False

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Evaluating rule

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin And ID: 1

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Pattern Received: 'win10', Value Received: 'win10'

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Comparation Result: True

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.EgatherDetectionMethods.EvalOs(String[] oSs)
	Message:  oSs: {"WIN10", 
"WIN10.*", 
"WIN10-ENT", 
"WIN10-ENT.*", 
"WIN10-PRO", 
"WIN10-PRO.*", 
} os: WIN10 result: True

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _OS Result-> True

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _CPUAddressWidth Result-> True

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin Or ID: 2

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String pnpID)
	Message: pnpID: USB\VID_8087&PID_0026 match USB\VID_8087&PID_0026&REV_0002

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String pnpID)
	Message: Result for USB\VID_8087&PID_0026 = True

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String[] pnpIDs)
	Message:  result: True

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _PnPID Result-> True

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin Not ID: 3

Info	2021-07-28 , 12:47:11.958
	at Tvsu.Gur.NoEgatherDetectionMethods.evalExternalDetection(String exeFile, String expectedReturnCode)
	Message: I received this info:
Directory: C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3010fw7jnjjc0_i_s360_14itl
Command: C:\PROGRA~3\Lenovo\IMCONT~1\SYSTEM~1\LENOVO~1\session\REPOSI~1\3BD9D1~1\getw10ver9.exe
Arguments: 
Install type: COMMAND

Info	2021-07-28 , 12:47:11.974
	at Tvsu.Util.ProcessLauncher.LaunchSystemProcessInUserSession(String appPath, String cmdLine, String workDir, Boolean visible, Boolean& bExecuted, String& resultDesc, Boolean isInstallThirdPartyApps)
	Message: LaunchSystemProcessInUserSession.  Path: C:\PROGRA~3\Lenovo\IMCONT~1\SYSTEM~1\LENOVO~1\session\REPOSI~1\3BD9D1~1\getw10ver9.exe, args: , visible: False

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Util.ProcessLauncher.LaunchSystemProcessInUserSession(String appPath, String cmdLine, String workDir, Boolean visible, Boolean& bExecuted, String& resultDesc, Boolean isInstallThirdPartyApps)
	Message: LaunchSystemProcessInUserSession. Process exists with return code=10

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.NoEgatherDetectionMethods.evalExternalDetection(String exeFile, String expectedReturnCode)
	Message: ReturnCode: 10 ExpectedReturnCodes: 0,1,2,3,4,5,6,7 Result: False

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _ExternalDetection Result-> False

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Rule result: True

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.GUR2.EvaluateSeverityOverride(Boolean& isInboxDriver)
	Message: Evaluating rule

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin Not ID: 1

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.EgatherDetectionMethods.EvalDriverVersionByHardwareIDByVersion(String[] hardwareId, String pattern, String date, Boolean& isInboxDriver)
	Message: HardwareId Value to Evaluate: System.String[], Validation xmlversion: 0.1^, getVersion: , Validation xmldate: , getdate: , Result: False

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Driver Result-> False

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.GUR2.EvaluateSeverityOverride(Boolean& isInboxDriver)
	Message: Rule result: True

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Beans.UpdateDetector.CalculateUpdateSeverityOverride(Boolean& isInboxDriver)
	Message: Severity override changed severity. Update: BT_3BS30_I_S360_14ITL id: 3bs3010fw7jnjjc0_i_s360_14itl original severity: Optional new severity: Recommended

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Evaluating rule

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.EgatherDetectionMethods.EvalDriverVersionByHardwareIDByVersion(String[] hardwareId, String pattern, String date, Boolean& isInboxDriver)
	Message: HardwareId Value to Evaluate: System.String[], Validation xmlversion: 2024.0.8.129^, getVersion: , Validation xmldate: 2020-11-04, getdate: , Result: False

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Driver Result-> False

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Rule result: False

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Evaluating rule

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin And ID: 1

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Pattern Received: 'win10', Value Received: 'win10'

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Comparation Result: True

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.EgatherDetectionMethods.EvalOs(String[] oSs)
	Message:  oSs: {"WIN10", 
"WIN10.*", 
"WIN10-ENT", 
"WIN10-ENT.*", 
"WIN10-PRO", 
"WIN10-PRO.*", 
} os: WIN10 result: True

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _OS Result-> True

Info	2021-07-28 , 12:47:11.996
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _CPUAddressWidth Result-> True

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin Or ID: 2

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String pnpID)
	Message: Result for PCI\VEN_10EC&DEV_C822&SUBSYS_C12317AA = False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String[] pnpIDs)
	Message:  result: False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _PnPID Result-> False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Beans.UpdateDetector.LoadCoreqDependency()
	Message: The update WLAN Driver for Realtek - 10 [64] download failed, the file C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3020fu0e0hjc0_r_s360_14itl\ does not exist or the file's CRC is incorrect..

Warning	2021-07-28 , 12:47:12.011
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('3bs3020fu0e0hjc0_r_s360_14itl','WLAN Driver for Realtek - 10 [64]','NotApplicable','2024.0.8.129', '', 'Optional')

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.EgatherDetectionMethods.EvalDriverVersionByHardwareIDByVersion(String[] hardwareId, String pattern, String date, Boolean& isInboxDriver)
	Message: HardwareId Value to Evaluate: System.String[], Validation xmlversion: 3.1.582.430^, getVersion: , Validation xmldate: 2020-11-04, getdate: , Result: False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Driver Result-> False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin And ID: 1

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Pattern Received: 'win10', Value Received: 'win10'

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Comparation Result: True

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.EgatherDetectionMethods.EvalOs(String[] oSs)
	Message:  oSs: {"WIN10", 
"WIN10.*", 
"WIN10-ENT", 
"WIN10-ENT.*", 
"WIN10-PRO", 
"WIN10-PRO.*", 
} os: WIN10 result: True

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _OS Result-> True

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _CPUAddressWidth Result-> True

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin Or ID: 2

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String pnpID)
	Message: Result for USB\VID_27C6&PID_5503 = False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String[] pnpIDs)
	Message:  result: False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _PnPID Result-> False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Beans.UpdateDetector.LoadCoreqDependency()
	Message: The update FingerPrint Driver for Goodix - 10 [64] download failed, the file C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs3010f23hbljc0_g_s360_14itl\ does not exist or the file's CRC is incorrect..

Warning	2021-07-28 , 12:47:12.011
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('3bs3010f23hbljc0_g_s360_14itl','FingerPrint Driver for Goodix - 10 [64]','NotApplicable','3.1.582.430', '', 'Optional')

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.EgatherDetectionMethods.EvalDriverVersionByHardwareIDByVersion(String[] hardwareId, String pattern, String date, Boolean& isInboxDriver)
	Message: HardwareId Value to Evaluate: System.String[], Validation xmlversion: 18.0.5.1152^, getVersion: , Validation xmldate: 2020-10-08, getdate: , Result: False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Driver Result-> False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin And ID: 1

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Pattern Received: 'win10', Value Received: 'win10'

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Comparation Result: True

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.EgatherDetectionMethods.EvalOs(String[] oSs)
	Message:  oSs: {"WIN10", 
"WIN10.*", 
"WIN10-ENT", 
"WIN10-ENT.*", 
"WIN10-PRO", 
"WIN10-PRO.*", 
} os: WIN10 result: True

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _OS Result-> True

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _CPUAddressWidth Result-> True

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin Or ID: 2

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String pnpID)
	Message: Result for PCI\VEN_8086&DEV_9A0B = False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.EgatherDetectionMethods.EvalPnPID(String[] pnpIDs)
	Message:  result: False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _PnPID Result-> False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Beans.UpdateDetector.LoadCoreqDependency()
	Message: The update Intel Rapid Storage Technology Driver - 10 [64] download failed, the file C:\ProgramData\Lenovo\ImController\SystemPluginData\LenovoSystemUpdatePlugin\session\Repository\3bs301afejzaajc0_v14_itl_82ka\ does not exist or the file's CRC is incorrect..

Warning	2021-07-28 , 12:47:12.011
	at Tvsu.UpdateHistory.UpdateDatabase.Insert(UpdateHistory upd)
	Message: Insert to database got exception, message:constraint failed
UNIQUE constraint failed: updatehistory.idSqlQuery:insert into updatehistory (id,title,status, version, additionalinfo, severity) values ('3bs301afejzaajc0_v14_itl_82ka','Intel Rapid Storage Technology Driver - 10 [64]','NotApplicable','18.0.5.1152', '', 'Optional')

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.EgatherDetectionMethods.EvalDriverVersionByHardwareIDByVersion(String[] hardwareId, String pattern, String date, Boolean& isInboxDriver)
	Message: HardwareId Value to Evaluate: System.String[], Validation xmlversion: 2035.15.0.1807^, getVersion: , Validation xmldate: 2020-08-23, getdate: , Result: False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateDetectionMethod(IRule rule, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Detection method evaluated: _Driver Result-> False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.GUR2.EvaluateDetectInstall()
	Message: Rule result: False

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.GUR2.EvaluateDependencies(Boolean useCoreqs)
	Message: Evaluating rule

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.RuleEvaluator.EvaluateBoolean(IRule booleanElement, Boolean isForSeverityOverride, Boolean& isInboxDriver)
	Message: Begin And ID: 1

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Pattern Received: 'win10', Value Received: 'win10'

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.LevelVersionParser.parseLevel(String pattern, String val)
	Message: Comparation Result: True

Info	2021-07-28 , 12:47:12.011
	at Tvsu.Gur.EgatherDetectionMethods.EvalOs(String[] oSs)
	Message:  oSs: {"WIN10", 
"WIN10.*", 
"WIN10-ENT", 
